type,id,control,cc_est,cc_err,cc_p,cc_bonferroni_fdr,cc_posneg,sex_est,sex_err,sex_p,sex_bonferroni_fdr,sex_posneg,meaning
node,69220,NoCNV_Control,-14.9888695426334,21865.1320206842,0.999453038442944,1.0,-,15.951335436701,1636.70681959881,0.992223944669436,1.0,+,M24.60 Ankylosis of joint (Multiple sites)
node,65860,NoCNV_Control,-15.0078555219546,22206.1043161245,0.999460754793832,1.0,-,-15.8008597689621,1764.51928975145,0.992855224853161,1.0,-,M19.05 Primary arthrosis of other joints (Pelvic region and thigh)
node,24120,NoCNV_Control,-15.6820522043193,21865.2506378982,0.999427746497398,1.0,-,16.6445073074362,1636.70671590153,0.99188604386488,1.0,+,E20.8 Other hypoparathyroidism
node,27060,NoCNV_Control,-15.0078555219529,22206.1043161082,0.999460754793832,1.0,-,-15.8008597689558,1764.51928974732,0.992855224853147,1.0,-,E89.8 Other postprocedural endocrine and metabolic disorders
node,183080,NoCNV_Control,-15.6820522043233,21865.2506379459,0.999427746497399,1.0,-,16.6445073074504,1636.70671590802,0.991886043864905,1.0,+,Y71.0 Diagnostic and monitoring devices
node,35360,NoCNV_Control,-14.9888695426354,21865.1320207112,0.999453038442944,1.0,-,15.9513354367094,1636.70681960536,0.992223944669463,1.0,+,G93.7 Reye's syndrome
node,69970,NoCNV_Control,-15.0078555219556,22206.1043161383,0.999460754793832,1.0,-,-15.8008597689628,1764.51928975156,0.992855224853161,1.0,-,M25.28 Flail joint (Other)
node,181270,NoCNV_Control,-14.9888695426358,21865.1320207137,0.999453038442944,1.0,-,15.9513354367165,1636.70681960865,0.992223944669475,1.0,+,"Y47.9 Sedative, hypnotic and antianxiety drug, unspecified"
node,140100,NoCNV_Control,-14.9888695426346,21865.1320206926,0.999453038442944,1.0,-,15.9513354367137,1636.70681960787,0.992223944669472,1.0,+,"T41.4 Anaesthetic, unspecified"
node,150650,NoCNV_Control,-14.988869542639,21865.1320207501,0.999453038442945,1.0,-,15.9513354367253,1636.70681961352,0.992223944669494,1.0,+,V64.5 Driver injured in traffic accident
node,59310,NoCNV_Control,-15.0078555219518,22206.1043160986,0.999460754793831,1.0,-,-15.8008597689578,1764.51928974578,0.99285522485314,1.0,-,M03.6 Reactive arthropathy in other diseases classified elsewhere
node,185930,NoCNV_Control,-15.0078555219532,22206.1043161173,0.999460754793832,1.0,-,-15.800859768963,1764.51928975083,0.992855224853158,1.0,-,Z27.0 Need for immunisation against cholera with typhoid-paratyphoid [cholera + TAB]
node,171770,NoCNV_Control,-11.2373034126547,1189.84821217347,0.992464637489242,1.0,-,-0.948261924349142,0.816524604814256,0.245504037215292,1.0,-,"X60.2 School, other institution and public administrative area"
node,177280,NoCNV_Control,-15.0078555219527,22206.1043161055,0.999460754793832,1.0,-,-15.8008597689627,1764.51928975119,0.992855224853159,1.0,-,"Y08.2 School, other institution and public administrative area"
node,189820,NoCNV_Control,-14.9888695426379,21865.1320207392,0.999453038442945,1.0,-,15.9513354367207,1636.70681961233,0.99222394466949,1.0,+,Z81.3 Family history of other psychoactive substance abuse
node,117290,NoCNV_Control,-15.6820522043231,21865.2506379452,0.999427746497399,1.0,-,16.64450730747,1636.70671591727,0.991886043864942,1.0,+,Q25.3 Stenosis of aorta
node,146380,NoCNV_Control,-14.9888695426307,21865.1320206472,0.999453038442943,1.0,-,15.9513354367109,1636.7068195968,0.992223944669421,1.0,+,V22.2 Unspecified motorcycle rider injured in nontraffic accident
node,30640,NoCNV_Control,-14.9888695426372,21865.132020734,0.999453038442945,1.0,-,15.9513354367215,1636.70681961095,0.992223944669483,1.0,+,F66.1 Egodystonic sexual orientation
node,129670,NoCNV_Control,-14.9888695426331,21865.1320206771,0.999453038442944,1.0,-,15.9513354367166,1636.70681960729,0.992223944669468,1.0,+,S27.81 Injury of other specified intrathoracic organs (with open wound into thoracic cavity)
node,150950,NoCNV_Control,-14.9888695426359,21865.1320207122,0.999453038442944,1.0,-,15.9513354367216,1636.7068196087,0.992223944669473,1.0,+,V67.5 Driver injured in traffic accident
node,24810,NoCNV_Control,-15.0078555219529,22206.104316107,0.999460754793832,1.0,-,-15.8008597689572,1764.51928974828,0.99285522485315,1.0,-,"E31.9 Polyglandular dysfunction, unspecified"
node,84160,NoCNV_Control,-15.0078555219544,22206.1043161226,0.999460754793832,1.0,-,-15.8008597689611,1764.51928975047,0.992855224853157,1.0,-,M70.79 Other bursitis of hip-Site unspec
node,184260,NoCNV_Control,-11.1777137577956,1150.58853215569,0.992248849435476,1.0,-,2.09648962944161,1.06906634944924,0.0498735107771223,1.0,+,Y90.8 Blood alcohol level of 240 mg/100 ml or more
node,36340,NoCNV_Control,-14.9888695426385,21865.1320207454,0.999453038442945,1.0,-,15.9513354367272,1636.7068196171,0.99222394466951,1.0,+,H13.2 Conjunctivitis in other diseases classified elsewhere
node,119330,NoCNV_Control,-14.9888695426377,21865.1320207304,0.999453038442945,1.0,-,15.9513354367296,1636.70681961396,0.992223944669494,1.0,+,Q55.0 Absence and aplasia of testis
node,181770,NoCNV_Control,-15.6820522043236,21865.2506379459,0.999427746497399,1.0,-,16.6445073074517,1636.70671590776,0.991886043864903,1.0,+,Y53.2 Stimulant laxatives
node,125410,NoCNV_Control,-16.1064898206109,22205.8781222594,0.999421274026678,1.0,-,-16.8995143406847,1764.51901445919,0.992358452738965,1.0,-,R77.2 Abnormality of alphafetoprotein
node,31710,NoCNV_Control,-15.682052204325,21865.2506379629,0.9994277464974,1.0,-,16.6445073074591,1636.70671591776,0.991886043864949,1.0,+,F98.5 Stuttering [stammering]
node,70850,NoCNV_Control,-15.0078555219536,22206.1043161192,0.999460754793832,1.0,-,-15.800859768957,1764.51928974789,0.992855224853149,1.0,-,M31.2 Lethal midline granuloma
node,120510,NoCNV_Control,-15.0078555219555,22206.1043161269,0.999460754793832,1.0,-,-15.8008597689613,1764.51928975123,0.99285522485316,1.0,-,Q71.6 Lobster-claw hand
node,156170,NoCNV_Control,-14.9888695426395,21865.1320207547,0.999453038442945,1.0,-,15.9513354367192,1636.706819612,0.992223944669489,1.0,+,"W15.2 School, other institution and public administrative area"
node,162030,NoCNV_Control,-15.007855521953,22206.1043161082,0.999460754793832,1.0,-,-15.8008597689601,1764.51928974963,0.992855224853154,1.0,-,W66.0 Home
node,55250,NoCNV_Control,-15.0078555219522,22206.1043161069,0.999460754793832,1.0,-,-15.8008597689572,1764.51928974895,0.992855224853153,1.0,-,L64.0 Drug-induced androgenic alopecia
node,147840,NoCNV_Control,-15.0078555219564,22206.1043161407,0.999460754793832,1.0,-,-15.8008597689622,1764.51928975112,0.992855224853159,1.0,-,V37.5 Driver injured in traffic accident
node,69710,NoCNV_Control,-14.9888695426329,21865.1320206695,0.999453038442943,1.0,-,15.9513354367105,1636.7068196044,0.992223944669458,1.0,+,M25.04 Haemarthrosis (Hand)
node,118810,NoCNV_Control,-10.8762701277736,1983.77490854929,0.995625529639764,1.0,-,0.150431689854559,1.41422967224519,0.915288749878081,1.0,+,Q44.7 Other congenital malformations of liver
node,127030,NoCNV_Control,-15.0078555219594,22206.1043161774,0.999460754793833,1.0,-,-15.8008597689617,1764.51928975134,0.992855224853161,1.0,-,S02.31 Fracture of orbital floor (open)
node,137500,NoCNV_Control,-14.9888695426358,21865.1320207166,0.999453038442944,1.0,-,15.9513354367107,1636.70681960497,0.99222394466946,1.0,+,"T13.4 Injury of unspecified blood vessel of lower limb, level unspecified"
node,163290,NoCNV_Control,-15.0078555219536,22206.1043161117,0.999460754793832,1.0,-,-15.8008597689633,1764.51928975153,0.992855224853161,1.0,-,W79.1 Residential institution
node,80120,NoCNV_Control,-14.9888695426379,21865.13202074,0.999453038442945,1.0,-,15.9513354367286,1636.70681961566,0.992223944669502,1.0,+,M61.25 Paralytic calcification and ossification of muscle (Pelvic region and thigh)
node,116830,NoCNV_Control,-15.0078555219543,22206.1043161188,0.999460754793832,1.0,-,-15.8008597689592,1764.51928974871,0.992855224853151,1.0,-,Q20.3 Discordant ventriculoarterial connexion
node,171930,NoCNV_Control,-10.8762701277747,1983.77490855065,0.995625529639767,1.0,-,0.150431689854703,1.41422967224444,0.915288749877955,1.0,+,X61.4 Street and highway
node,121160,NoCNV_Control,-14.9888695426406,21865.1320207646,0.999453038442945,1.0,-,15.951335436712,1636.70681961248,0.992223944669495,1.0,+,"Q78.9 Osteochondrodysplasia, unspecified"
node,166320,NoCNV_Control,-11.2647169405904,1964.99226314261,0.995425989879069,1.0,-,0.843603500652889,1.22476352476441,0.490956132283565,1.0,+,X11.9 Unspecified place
node,145110,NoCNV_Control,-11.2647169405872,1964.99226313929,0.995425989879063,1.0,-,0.843603500653002,1.22476352476421,0.490956132283434,1.0,+,V04.9 Unspecified whether traffic or nontraffic accident
node,100350,NoCNV_Control,-15.0078555219521,22206.1043161014,0.999460754793832,1.0,-,-15.8008597689566,1764.51928974565,0.99285522485314,1.0,-,M95.3 Acquired deformity of neck
node,75070,NoCNV_Control,-15.0078555219554,22206.1043161258,0.999460754793832,1.0,-,-15.8008597689678,1764.5192897517,0.992855224853159,1.0,-,M46.89 Other specified inflammatory spondylopathies (Site unspecified)
node,174200,NoCNV_Control,-15.0078555219592,22206.1043161725,0.999460754793833,1.0,-,-15.8008597689623,1764.51928975111,0.992855224853159,1.0,-,X80.9 Unspecified place
node,181780,NoCNV_Control,-16.1064898206051,22205.8781222085,0.999421274026677,1.0,-,-16.8995143406826,1764.51901446032,0.992358452738971,1.0,-,Y53.3 Saline and osmotic laxatives
node,90300,NoCNV_Control,-14.9888695426396,21865.1320207617,0.999453038442945,1.0,-,15.9513354367318,1636.7068196185,0.992223944669514,1.0,+,M80.41 Drug-induced osteoporosis with pathological fracture (Shoulder region)
node,48230,NoCNV_Control,-15.0078555219522,22206.1043161022,0.999460754793832,1.0,-,-15.800859768955,1764.51928974666,0.992855224853145,1.0,-,"K05.22 Aggressive periodontitis, generalized"
node,189390,NoCNV_Control,-11.4788170942501,1198.30560729394,0.99235701576293,1.0,-,0.555956383104973,0.645532696353758,0.389107747236245,1.0,+,Z73.6 Limitation of activities due to disability
node,118330,NoCNV_Control,-15.7010364986442,22206.2442689581,0.999435851762445,1.0,-,-16.4940281826988,1764.51918593547,0.992541798986059,1.0,-,Q39.0 Atresia of oesophagus without fistula
node,29830,NoCNV_Control,-15.0078555219521,22206.1043161008,0.999460754793832,1.0,-,-15.8008597689599,1764.51928974953,0.992855224853154,1.0,-,F48.8 Other specified neurotic disorders
node,139070,NoCNV_Control,-15.6820522043196,21865.2506379011,0.999427746497398,1.0,-,16.644507307438,1636.70671589943,0.991886043864869,1.0,+,T31.4 Burns involving 40-49% of body surface
node,158470,NoCNV_Control,-14.9888695426397,21865.132020759,0.999453038442945,1.0,-,15.9513354367141,1636.70681960892,0.992223944669477,1.0,+,W31.03 Contact with other and unspecified machinery; Home; While engaged in other types of work
node,144930,NoCNV_Control,-10.5694393568034,1203.21980803236,0.992991235709543,1.0,-,0.150435129836471,1.00002282390485,0.88042403568496,1.0,+,V01.0 Nontraffic accident
node,116870,NoCNV_Control,-14.9888695426385,21865.1320207447,0.999453038442945,1.0,-,15.9513354367194,1636.70681961088,0.992223944669484,1.0,+,Q20.8 Other congenital malformations of cardiac chambers and connexions
node,69440,NoCNV_Control,-15.6820522043253,21865.2506379611,0.9994277464974,1.0,-,16.6445073074641,1636.70671591622,0.991886043864939,1.0,+,"M24.80 Other specific joint derangements, not elsewhere classified (Multiple sites)"
node,160640,NoCNV_Control,-10.8762701277775,1983.77490855272,0.99562552963977,1.0,-,0.150431689854657,1.41422967224556,0.915288749878048,1.0,+,W51.5 Trade and service area
node,184250,NoCNV_Control,-15.682052204321,21865.2506379174,0.999427746497399,1.0,-,16.6445073074329,1636.70671590649,0.991886043864906,1.0,+,Y90.7 Blood alcohol level of 200-239 mg/100 ml
node,53600,NoCNV_Control,-14.9888695426347,21865.1320207028,0.999453038442944,1.0,-,15.9513354367141,1636.70681960617,0.992223944669464,1.0,+,L23.4 Allergic contact dermatitis due to dyes
node,172760,NoCNV_Control,-15.0078555219564,22206.1043161466,0.999460754793832,1.0,-,-15.8008597689627,1764.51928975116,0.992855224853159,1.0,-,X68.0 Home
node,103440,NoCNV_Control,-15.0078555219536,22206.1043161107,0.999460754793832,1.0,-,-15.8008597689567,1764.51928974814,0.99285522485315,1.0,-,N29.1 Other disorders of kidney and ureter in infectious and parasitic diseases classified elsewhere
node,186030,NoCNV_Control,-14.9888695426369,21865.1320207302,0.999453038442945,1.0,-,15.9513354367253,1636.70681961393,0.992223944669496,1.0,+,Z28.2 Immunisation not carried out because of patient's decision for other and unspecified reasons
node,171540,NoCNV_Control,-14.9888695426355,21865.1320207027,0.999453038442944,1.0,-,15.9513354367034,1636.70681960489,0.992223944669463,1.0,+,X58.7 Farm
node,169760,NoCNV_Control,-10.5694393568051,1203.21980803318,0.992991235709547,1.0,-,0.150435129836356,1.00002282390476,0.880424035685039,1.0,+,"X42.2 School, other institution and public administrative area"
node,146140,NoCNV_Control,-14.9888695426369,21865.1320207281,0.999453038442945,1.0,-,15.9513354367201,1636.70681960651,0.992223944669463,1.0,+,V19.6 Unspecified pedal cyclist injured in collision with other and unspecified motor vehicles in traffic accident
node,71650,NoCNV_Control,-14.9888695426332,21865.1320206761,0.999453038442944,1.0,-,15.9513354367093,1636.7068196027,0.99222394466945,1.0,+,M40.31 Flatback syndrome (Occipito-atlanto-axial region)
node,72290,NoCNV_Control,-15.0078555219538,22206.1043161184,0.999460754793832,1.0,-,-15.800859768961,1764.51928975048,0.992855224853157,1.0,-,M41.29 Other idiopathic scoliosis (Site unspecified)
node,169840,NoCNV_Control,-14.9888695426377,21865.1320207339,0.999453038442945,1.0,-,15.9513354367284,1636.7068196101,0.992223944669476,1.0,+,"X42.91 Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified; Unspecified place ;While engaged in leisure activity"
node,81640,NoCNV_Control,-15.0078555219518,22206.104316096,0.999460754793831,1.0,-,-15.8008597689548,1764.51928974373,0.992855224853133,1.0,-,M63.2 Myositis in other infectious diseases classified elsewhere
node,179160,NoCNV_Control,-14.9888695426364,21865.1320207117,0.999453038442944,1.0,-,15.9513354367235,1636.70681961011,0.992223944669478,1.0,+,Y24.9 Unspecified place
node,89000,NoCNV_Control,-14.9888695426322,21865.1320206708,0.999453038442943,1.0,-,15.951335436707,1636.70681960028,0.99222394466944,1.0,+,"M79.24 Neuralgia and neuritis, unspecified (Hand)"
node,132640,NoCNV_Control,-14.9888695426357,21865.1320207046,0.999453038442944,1.0,-,15.951335436727,1636.70681961178,0.992223944669484,1.0,+,S55.8 Injury of other blood vessels at forearm level
node,32380,NoCNV_Control,-15.0078555219534,22206.1043161193,0.999460754793832,1.0,-,-15.8008597689589,1764.51928974961,0.992855224853155,1.0,-,G21.3 Postencephalitic Parkinsonism
node,116040,NoCNV_Control,-14.9888695426338,21865.1320206843,0.999453038442944,1.0,-,15.9513354367116,1636.70681960191,0.992223944669445,1.0,+,"Q06.9 Congenital malformation of spinal cord, unspecified"
node,156180,NoCNV_Control,-15.0078555219564,22206.1043161411,0.999460754793832,1.0,-,-15.8008597689663,1764.5192897514,0.992855224853159,1.0,-,W15.3 Sports and athletics area
node,71750,NoCNV_Control,-14.9888695426348,21865.1320206978,0.999453038442944,1.0,-,15.9513354367147,1636.70681960719,0.992223944669469,1.0,+,M40.40 Other lordosis (Multiple sites in spine)
node,41990,NoCNV_Control,-15.0078555219553,22206.1043161272,0.999460754793832,1.0,-,-15.8008597689615,1764.5192897509,0.992855224853159,1.0,-,I43.0 Cardiomyopathy in infectious and parasitic diseases classified elsewhere
node,147650,NoCNV_Control,-15.0078555219485,22206.1043160551,0.999460754793831,1.0,-,-15.8008597689572,1764.51928974571,0.99285522485314,1.0,-,V35.6 Passenger injured in traffic accident
node,188530,NoCNV_Control,-11.5329552193926,1944.99409952386,0.995268924985675,1.0,-,1.24909323960647,1.15472034143544,0.279373440711096,1.0,+,Z60.4 Social exclusion and rejection
node,67650,NoCNV_Control,-14.9888695426389,21865.1320207526,0.999453038442945,1.0,-,15.9513354367154,1636.70681960882,0.992223944669476,1.0,+,M23.00 Cystic meniscus (Multiple sites)
node,133470,NoCNV_Control,-14.9888695426355,21865.1320207013,0.999453038442944,1.0,-,15.9513354367248,1636.70681961244,0.992223944669489,1.0,+,S64.8 Injury of other nerves at wrist and hand level
node,72510,NoCNV_Control,-10.876270127777,1983.77490855232,0.995625529639769,1.0,-,0.150431689854622,1.41422967224593,0.91528874987809,1.0,+,M41.49 Neuromuscular scoliosis (Site unspecified)
node,26860,NoCNV_Control,-14.9888695426369,21865.1320207179,0.999453038442944,1.0,-,15.951335436716,1636.70681960698,0.992223944669467,1.0,+,E87.4 Mixed disorder of acid-base balance
node,95660,NoCNV_Control,-14.9888695426368,21865.1320207237,0.999453038442945,1.0,-,15.9513354367163,1636.70681960731,0.992223944669469,1.0,+,"M86.92 Osteomyelitis, unspecified (Upper arm)"
node,52010,NoCNV_Control,-15.0078555219569,22206.104316151,0.999460754793833,1.0,-,-15.8008597689611,1764.51928975086,0.992855224853159,1.0,-,K76.5 Hepatic veno-occlusive disease
node,185540,NoCNV_Control,-10.8762701277755,1983.77490855115,0.995625529639767,1.0,-,0.15043168985467,1.41422967224494,0.915288749878003,1.0,+,Z20.9 Contact with and exposure to unspecified communicable disease
node,169750,NoCNV_Control,-15.0078555219545,22206.1043161225,0.999460754793832,1.0,-,-15.8008597689627,1764.51928975141,0.99285522485316,1.0,-,X42.1 Residential institution
node,174810,NoCNV_Control,-15.6820522043207,21865.2506379128,0.999427746497398,1.0,-,16.6445073074453,1636.70671590505,0.991886043864893,1.0,+,X86.4 Street and highway
node,157620,NoCNV_Control,-14.9888695426358,21865.1320207123,0.999453038442944,1.0,-,15.9513354367164,1636.70681960425,0.992223944669454,1.0,+,W25.03 Contact with sharp glass; Home; While engaged in other types of work
node,125640,NoCNV_Control,-14.9888695426356,21865.1320207123,0.999453038442944,1.0,-,15.9513354367192,1636.70681960841,0.992223944669472,1.0,+,R82.2 Biliuria
node,30050,NoCNV_Control,-10.8762701277753,1983.77490855115,0.995625529639768,1.0,-,0.150431689854592,1.41422967224511,0.915288749878057,1.0,+,F52.1 Sexual aversion and lack of sexual enjoyment
node,154850,NoCNV_Control,-14.9888695426382,21865.1320207382,0.999453038442945,1.0,-,15.9513354367318,1636.70681961644,0.992223944669504,1.0,+,W04.9 Unspecified place
node,103890,NoCNV_Control,-14.9888695426383,21865.1320207431,0.999453038442945,1.0,-,15.9513354367129,1636.70681961209,0.992223944669493,1.0,+,N37.0 Urethritis in diseases classified elsewhere
node,126010,NoCNV_Control,-10.8762701277795,1983.77490855535,0.995625529639775,1.0,-,0.150431689854646,1.41422967224583,0.91528874987807,1.0,+,R85.6 Abnormal cytological findings
node,41390,NoCNV_Control,-14.9888695426359,21865.1320207152,0.999453038442944,1.0,-,15.9513354367215,1636.7068196091,0.992223944669475,1.0,+,I32.0 Pericarditis in bacterial diseases classified elsewhere
node,154370,NoCNV_Control,-14.9888695426357,21865.1320207046,0.999453038442944,1.0,-,15.951335436727,1636.70681961178,0.992223944669484,1.0,+,"W01.49 Fall on same level from slipping, tripping and stumbling; Street and highway; During unspecified activity"
node,93990,NoCNV_Control,-15.7010364986432,22206.2442689507,0.999435851762445,1.0,-,-16.4940281826976,1764.51918593568,0.99254179898606,1.0,-,M85.21 Hyperostosis of skull-Shldr region
node,79590,NoCNV_Control,-14.9888695426394,21865.1320207564,0.999453038442945,1.0,-,15.9513354367273,1636.7068196119,0.992223944669485,1.0,+,"M60.28 Foreign body granuloma of soft tissue, not elsewhere classified (Other)"
node,191290,NoCNV_Control,-11.2647169405886,1964.99226314128,0.995425989879067,1.0,-,0.843603500653056,1.224763524764,0.490956132283333,1.0,+,Z96.5 Presence of tooth-root and mandibular implants
node,146570,NoCNV_Control,-14.9888695426349,21865.1320207066,0.999453038442944,1.0,-,15.9513354367041,1636.7068195981,0.992223944669431,1.0,+,V24.4 Driver injured in traffic accident
node,134300,NoCNV_Control,-15.007855521953,22206.1043161143,0.999460754793832,1.0,-,-15.8008597689568,1764.51928974821,0.99285522485315,1.0,-,S74.9 Injury of unspecified nerve at hip and thigh level
node,34520,NoCNV_Control,-14.9888695426345,21865.1320206961,0.999453038442944,1.0,-,15.9513354367101,1636.70681960595,0.992223944669465,1.0,+,G63.8 Polyneuropathy in other diseases classified elsewhere
node,157420,NoCNV_Control,-14.9888695426387,21865.1320207488,0.999453038442945,1.0,-,15.9513354367212,1636.70681961154,0.992223944669486,1.0,+,W23.7 Farm
node,118990,NoCNV_Control,-15.0078555219566,22206.1043161547,0.999460754793833,1.0,-,-15.8008597689623,1764.51928975137,0.99285522485316,1.0,-,Q51.1 Doubling of uterus with doubling of cervix and vagina
node,183910,NoCNV_Control,-10.9118681199185,440.245039938555,0.980225740339202,1.0,-,0.636237542659418,0.317816563388653,0.0452952966306545,1.0,+,Y84.1 Kidney dialysis
node,101920,NoCNV_Control,-15.0078555219521,22206.1043160988,0.999460754793831,1.0,-,-15.8008597689589,1764.51928974995,0.992855224853156,1.0,-,N02.5 Diffuse mesangiocapillary glomerulonephritis
node,163160,NoCNV_Control,-14.9888695426345,21865.1320206963,0.999453038442944,1.0,-,15.9513354367243,1636.70681960952,0.992223944669475,1.0,+,W78.1 Residential institution
node,89160,NoCNV_Control,-16.3941876609485,22205.8179062479,0.999410935094194,1.0,-,-17.1872175159144,1764.51891287872,0.99222836402865,1.0,-,"M79.39 Panniculitis, unspecified (Site unspecified)"
node,171900,NoCNV_Control,-15.0078555219579,22206.1043161534,0.999460754793833,1.0,-,-15.8008597689628,1764.51928975176,0.992855224853162,1.0,-,X61.1 Residential institution
node,130400,NoCNV_Control,-14.9888695426386,21865.1320207489,0.999453038442945,1.0,-,15.9513354367289,1636.70681961818,0.992223944669514,1.0,+,S35.1 Injury of inferior vena cava
node,61540,NoCNV_Control,-15.007855521955,22206.1043161218,0.999460754793832,1.0,-,-15.8008597689585,1764.5192897493,0.992855224853154,1.0,-,M07.6 Other enteropathic arthropathies
node,182110,NoCNV_Control,-14.9888695426392,21865.1320207562,0.999453038442945,1.0,-,15.9513354367376,1636.70681962036,0.99222394466952,1.0,+,Y56.5 Ophthalmological drugs and preparations
node,129110,NoCNV_Control,-15.0078555219526,22206.1043161024,0.999460754793832,1.0,-,-15.8008597689619,1764.51928975071,0.992855224853158,1.0,-,S23.5 Sprain and strain of other and unspecified parts of thorax
node,157630,NoCNV_Control,-14.9888695426426,21865.1320207913,0.999453038442946,1.0,-,15.9513354367238,1636.70681961527,0.992223944669503,1.0,+,W25.09 Contact with sharp glass; Home; During unspecified activity
node,182480,NoCNV_Control,-11.2722882638655,1976.38382671013,0.995449296899096,1.0,-,-0.542736680961996,1.22476352488855,0.657667443186051,1.0,-,Y60.3 During injection or immunisation
node,42010,NoCNV_Control,-15.0078555219539,22206.1043161198,0.999460754793832,1.0,-,-15.8008597689621,1764.51928975104,0.992855224853159,1.0,-,I43.2 Cardiomyopathy in nutritional diseases
node,71280,NoCNV_Control,-16.394187660948,22205.8179062479,0.999410935094194,1.0,-,-17.1872175159188,1764.5189128813,0.992228364028659,1.0,-,M36.8 Systemic disorders of connective tissue in other diseases classified elsewhere
node,181900,NoCNV_Control,-11.6629838098823,1199.51775174951,0.992242242284863,1.0,-,0.486966953286254,0.58557915642479,0.405635411224895,1.0,+,Y54.4 Loop [high-ceiling] diuretics
node,189500,NoCNV_Control,-11.4857984949267,1203.219529991,0.992383599269118,1.0,-,0.150445450727878,0.63249173635371,0.811988495550013,1.0,+,Z75.0 Medical services not available in home
node,182410,NoCNV_Control,-10.9579049027968,1191.82855151262,0.992664196582532,1.0,-,0.843631572693438,0.866051808254389,0.330000866746114,1.0,+,Y59.3 Immunoglobulin
node,81650,NoCNV_Control,-15.0078555219518,22206.104316096,0.999460754793831,1.0,-,-15.8008597689548,1764.51928974373,0.992855224853133,1.0,-,M63.3 Myositis in sarcoidosis
node,90450,NoCNV_Control,-14.9888695426346,21865.1320207025,0.999453038442944,1.0,-,15.9513354367145,1636.70681960269,0.992223944669447,1.0,+,M80.55 Idiopathic osteoporosis with pathological fracture (Pelvic region and thigh)
node,144010,NoCNV_Control,-10.8762701277762,1983.7749085521,0.995625529639769,1.0,-,0.150431689854638,1.41422967224478,0.915288749878012,1.0,+,T93.4 Sequelae of injury of nerve of lower limb
node,88880,NoCNV_Control,-14.9888695426391,21865.1320207517,0.999453038442945,1.0,-,15.9513354367353,1636.70681961751,0.992223944669508,1.0,+,M79.13 Myalgia (Forearm)
node,189480,NoCNV_Control,-11.5692180437797,1195.09754907895,0.992276148260488,1.0,-,0.710131696204513,0.626819705245179,0.257251122854904,1.0,+,"Z74.9 Problem related to care-provider dependency, unspecified"
node,181300,NoCNV_Control,6.0063777898406,1.4177532188516,2.26983679401186e-05,0.4079804653556917,+,16.4882316613153,1514.47461786259,0.991313525206387,1.0,+,Y48.1 Parenteral anaesthetics
node,181360,NoCNV_Control,-10.5694393568017,1203.21980803147,0.992991235709539,1.0,-,0.150435129836282,1.00002282390478,0.880424035685101,1.0,+,Y49.0 Tricyclic and tetracyclic antidepressants
node,149070,NoCNV_Control,-10.8762701277764,1983.77490855235,0.99562552963977,1.0,-,0.150431689854576,1.41422967224498,0.915288749878059,1.0,+,V48.9 Unspecified car occupant injured in traffic accident
node,91260,NoCNV_Control,-15.0078555219571,22206.1043161522,0.999460754793833,1.0,-,-15.8008597689607,1764.51928975044,0.992855224853157,1.0,-,M81.48 Drug-induced osteoporosis (Other)
node,78190,NoCNV_Control,-15.6820522043221,21865.2506379292,0.999427746497399,1.0,-,16.6445073074542,1636.70671591164,0.991886043864921,1.0,+,"M53.92 Dorsopathy, unspecified (Cervical region)"
node,157340,NoCNV_Control,-14.988869542637,21865.1320207217,0.999453038442945,1.0,-,15.951335436719,1636.70681961184,0.992223944669489,1.0,+,W23.1 Residential institution
node,184240,NoCNV_Control,-11.2647169405886,1964.99226314129,0.995425989879066,1.0,-,0.843603500652942,1.22476352476431,0.490956132283501,1.0,+,Y90.6 Blood alcohol level of 120-199 mg/100 ml
node,47530,NoCNV_Control,-14.9888695426371,21865.1320207253,0.999453038442945,1.0,-,15.9513354367159,1636.70681961137,0.992223944669488,1.0,+,J96.10 Chronic respiratory failure; Type I [hypoxic]
node,93480,NoCNV_Control,-14.9888695426354,21865.1320207084,0.999453038442944,1.0,-,15.9513354367069,1636.70681960248,0.99222394466945,1.0,+,"M84.46 Pathological fracture, not elsewhere classified (Lower leg)"
node,188310,NoCNV_Control,-15.7010364986426,22206.24426894,0.999435851762444,1.0,-,-16.4940281826991,1764.51918593355,0.992541798986051,1.0,-,Z58.4 Exposure to radiation
node,102330,NoCNV_Control,-14.988869542636,21865.1320207173,0.999453038442944,1.0,-,15.9513354367148,1636.70681960681,0.992223944669467,1.0,+,N06.2 Diffuse membranous glomerulonephritis
node,145390,NoCNV_Control,-14.9888695426351,21865.1320207078,0.999453038442944,1.0,-,15.9513354367197,1636.70681960747,0.992223944669468,1.0,+,V11.2 Unspecified pedal cyclist injured in nontraffic accident
node,84860,NoCNV_Control,-14.9888695426394,21865.1320207556,0.999453038442945,1.0,-,15.9513354367202,1636.70681961195,0.992223944669489,1.0,+,M71.41 Calcium deposit in bursa (Shoulder region)
node,99620,NoCNV_Control,-15.0078555219546,22206.1043161212,0.999460754793832,1.0,-,-15.8008597689576,1764.51928974888,0.992855224853152,1.0,-,"M93.86 Other specified osteochondropathies, lower leg"
